laneID,tLinkID,time,speed,dis,RVID
79402,26,986.88,16.667,-1,802
79401,26,987.32,25,-1,803
79403,25,987.52,21.429,-1,804
79402,26,988,18.75,-1,805
79402,25,988.96,15,-1,806
79402,26,990.08,18.75,-1,807
79403,26,990.8,15,-1,808
79402,25,992.12,16.667,-1,809
79401,26,993.28,16.667,-1,810
79403,25,993.52,16.667,-1,811
79402,26,994.76,18.75,-1,812
79401,25,995,21.429,-1,813
79403,26,995.24,15,-1,814
79402,25,996.16,30,-1,815
79402,25,996.8,16.667,-1,816
79401,26,997.04,15,-1,817
79402,26,997.4,16.667,-1,818
79403,25,997.84,15,-1,819
79402,26,999.16,30,-1,820
79401,26,1000.76,30,-1,821
79403,25,1001.84,15,-1,822
79401,25,1002.08,15,-1,823
79402,25,1002.24,13.636,-1,824
79402,25,1004.68,18.75,-1,825
79403,25,1005.2,18.75,-1,826
79401,25,1006.08,15,-1,827
79403,26,1007.88,18.75,-1,828
79402,26,1007.92,15,-1,829
79401,25,1008.68,9.375,-1,830
79403,25,1008.96,37.5,-1,831
79402,25,1009.2,18.75,-1,832
79403,26,1010.4,21.429,-1,833
79402,26,1010.88,15,-1,834
79402,25,1012.96,25,-1,835
79403,25,1013.48,18.75,-1,836
79402,25,1014.44,21.429,-1,837
79403,26,1014.8,15,-1,838
79401,26,1015.08,16.667,-1,839
79402,26,1015.68,21.429,-1,840
79401,25,1016.8,16.667,-1,841
79403,25,1017.08,9.375,-1,842
79402,26,1019.6,13.636,-1,843
79402,25,1020.76,12.5,-1,844
79403,25,1021.04,16.667,-1,845
79402,26,1022,15,-1,846
79401,25,1022.32,18.75,-1,847
79403,25,1022.96,15,-1,848
79402,26,1023.12,15,-1,849
79401,25,1023.96,13.636,-1,850
79403,25,1024.48,13.636,-1,851
79402,25,1026.16,16.667,-1,852
79403,26,1026.76,25,-1,853
79402,25,1027.4,21.429,-1,854
79401,26,1028.56,21.429,-1,855
79403,26,1033.4,18.75,-1,856
79401,25,1035.36,18.75,-1,857
79402,25,1037.68,21.429,-1,858
79401,25,1040.08,18.75,-1,859
79403,26,1041.56,25,-1,860
79402,25,1041.76,18.75,-1,861
79403,25,1043.24,18.75,-1,862
79403,26,1045.48,30,-1,863
79402,25,1046.88,18.75,-1,864
79401,26,1047.56,15,-1,865
79403,26,1048.44,21.429,-1,866
79402,26,1049.32,18.75,-1,867
79402,25,1053.08,18.75,-1,868
79403,25,1055.32,12.5,-1,869
79401,26,1058.28,37.5,-1,870
79402,26,1059,30,-1,871
79403,26,1059.08,18.75,-1,872
79401,25,1064.36,21.429,-1,873
79402,25,1064.56,21.429,-1,874
79403,25,1065.8,30,-1,875
79403,26,1067.08,15,-1,876
79401,25,1067.6,18.75,-1,877
79402,25,1068.2,12.5,-1,878
79403,25,1068.68,12.5,-1,879
79403,26,1069.4,12.5,-1,880
79402,26,1070.16,11.538,-1,881
79403,26,1070.64,15,-1,882
79403,26,1072.32,15,-1,883
79402,26,1072.64,15,-1,884
79403,26,1074.28,18.75,-1,885
79401,25,1076.44,16.667,-1,886
79401,25,1078,25,-1,887
79402,25,1078.28,30,-1,888
79403,26,1078.76,18.75,-1,889
79402,26,1079.04,21.429,-1,890
79402,26,1081.72,21.429,-1,891
79403,25,1082.48,18.75,-1,892
79403,26,1087.12,15,-1,893
79402,26,1087.44,13.636,-1,894
79402,26,1089.6,13.636,-1,895
79401,26,1090,18.75,-1,896
79402,25,1091.64,18.75,-1,897
79401,26,1091.92,12.5,-1,898
79403,25,1092.84,13.636,-1,899
79401,25,1093.8,13.636,-1,900
79402,26,1094.16,15,-1,901
79403,25,1094.84,15,-1,902
79402,25,1097.92,21.429,-1,903
79403,26,1098.12,21.429,-1,904
79403,25,1100.4,21.429,-1,905
79402,26,1101.4,13.636,-1,906
79401,26,1101.92,15,-1,907
79402,25,1103.24,18.75,-1,908
79403,25,1103.96,16.667,-1,909
79401,25,1104.52,16.667,-1,910
79403,26,1105.48,18.75,-1,911
79403,25,1106.84,8.8235,-1,912
79401,26,1107,10.714,-1,913
79403,26,1107.96,15,-1,914
79402,25,1108.44,16.667,-1,915
79401,25,1108.76,16.667,-1,916
79403,25,1108.92,10.714,-1,917
79402,26,1110.52,15,-1,918
79401,25,1111.16,13.636,-1,919
79403,25,1112,15,-1,920
79402,25,1112.28,18.75,-1,921
79403,25,1113.72,15,-1,922
79402,25,1114.6,12.5,-1,923
79403,25,1115.44,21.429,-1,924
79402,26,1116.32,13.636,-1,925
79402,26,1118,15,-1,926
79402,26,1119.08,16.667,-1,927
79402,26,1119.96,13.636,-1,928
79401,26,1120.28,16.667,-1,929
79403,26,1120.88,16.667,-1,930
79401,25,1121.72,18.75,-1,931
79403,25,1121.84,16.667,-1,932
79402,26,1123.2,15,-1,933
79401,25,1123.76,16.667,-1,934
79403,26,1124.44,15,-1,935
79401,25,1124.88,11.538,-1,936
79402,25,1125.08,21.429,-1,937
79403,26,1125.92,16.667,-1,938
79402,26,1127.44,18.75,-1,939
79401,26,1129.92,13.636,-1,940
79403,26,1130.6,18.75,-1,941
79402,26,1131.36,18.75,-1,942
79401,26,1131.56,18.75,-1,943
79403,26,1131.96,18.75,-1,944
79402,26,1133.68,30,-1,945
79401,26,1134.64,21.429,-1,946
79402,25,1135.12,12.5,-1,947
79403,25,1135.28,21.429,-1,948
79402,26,1136.4,21.429,-1,949
79401,25,1136.6,13.636,-1,950
79402,25,1138.28,12.5,-1,951
79401,25,1138.52,13.636,-1,952
79403,26,1139.2,15,-1,953
79402,26,1140.68,13.636,-1,954
79403,26,1142.52,15,-1,955
79402,26,1142.8,13.636,-1,956
79401,26,1143.08,13.636,-1,957
79402,26,1145.16,15,-1,958
79401,25,1146.24,13.636,-1,959
79402,25,1146.68,15,-1,960
79402,26,1147.84,18.75,-1,961
79403,25,1148.28,11.538,-1,962
79402,25,1148.96,25,-1,963
79401,25,1150.28,25,-1,964
79402,25,1150.96,18.75,-1,965
79402,25,1152.08,12.5,-1,966
79403,26,1152.36,13.636,-1,967
79402,26,1154,11.538,-1,968
79401,25,1155.2,12.5,-1,969
79403,26,1155.52,13.636,-1,970
79402,26,1156.96,25,-1,971
79401,26,1157.2,18.75,-1,972
79403,26,1159,16.667,-1,973
79401,25,1165.04,13.636,-1,974
79401,25,1167.44,18.75,-1,975
79402,26,1167.88,13.636,-1,976
79402,25,1169.48,13.636,-1,977
79402,25,1173.72,15,-1,978
79401,26,1173.76,15,-1,979
79403,26,1174.56,21.429,-1,980
79401,25,1177.04,18.75,-1,981
79402,26,1177.72,21.429,-1,982
79403,25,1177.92,18.75,-1,983
79403,25,1186.12,21.429,-1,984
79402,25,1186.32,12.5,-1,985
79403,26,1190.2,16.667,-1,986
79401,25,1191.24,18.75,-1,987
79402,25,1195.52,16.667,-1,988
79403,26,1196.6,15,-1,989
79402,25,1198.12,18.75,-1,990
79403,25,1200.52,13.636,-1,991
79402,26,1202.24,18.75,-1,992
79401,26,1203.6,16.667,-1,993
79403,26,1203.8,13.636,-1,994
79401,26,1204.56,13.636,-1,995
79403,26,1205.04,15,-1,996
79401,25,1205.92,16.667,-1,997
79402,26,1206.68,11.538,-1,998
79401,26,1207.12,13.636,-1,999
79402,25,1209.4,13.636,-1,1000
79403,26,1209.68,16.667,-1,1001
79401,26,1210.16,15,-1,1002
79403,25,1216.04,15,-1,1003
79402,25,1216.24,15,-1,1004
79401,26,1216.44,11.538,-1,1005
79402,25,1218.16,30,-1,1006
79401,26,1218.4,25,-1,1007
79401,26,1221.2,21.429,-1,1008
79401,26,1224.48,16.667,-1,1009
79401,26,1224.68,37.5,-1,1010
79402,26,1229.2,37.5,-1,1011
79403,25,1229.52,16.667,-1,1012
79401,25,1230.88,16.667,-1,1013
79402,25,1231.12,10,-1,1014
79403,26,1231.32,50,-1,1015
79401,26,1231.68,18.75,-1,1016
79403,25,1232.56,25,-1,1017
79401,25,1234.32,15,-1,1018
79402,26,1235.36,15,-1,1019
79401,26,1235.52,12.5,-1,1020
79403,25,1236.52,15,-1,1021
79402,25,1237.36,18.75,-1,1022
79403,25,1239.28,18.75,-1,1023
79402,25,1240.72,8.8235,-1,1024
79403,25,1240.96,18.75,-1,1025
79401,25,1241.08,21.429,-1,1026
79402,25,1241.6,16.667,-1,1027
79401,25,1242.16,25,-1,1028
79403,25,1243.04,18.75,-1,1029
79402,26,1244.28,10.714,-1,1030
79403,26,1244.48,18.75,-1,1031
79401,26,1245.8,25,-1,1032
79401,26,1246.36,16.667,-1,1033
79403,25,1246.84,10.714,-1,1034
79402,25,1247.88,12.5,-1,1035
79403,25,1248.12,10,-1,1036
79401,26,1248.28,21.429,-1,1037
79403,26,1249.72,13.636,-1,1038
79402,25,1249.88,16.667,-1,1039
79401,26,1250.08,30,-1,1040
79402,26,1251.08,13.636,-1,1041
79402,25,1252.64,16.667,-1,1042
79403,26,1254.2,21.429,-1,1043
79403,26,1254.36,50,-1,1044
79402,25,1256.84,16.667,-1,1045
79401,26,1257.8,18.75,-1,1046
79402,25,1260.2,15,-1,1047
79402,25,1263.68,18.75,-1,1048
79401,25,1264.88,21.429,-1,1049
79403,26,1265,21.429,-1,1050
79402,26,1266.08,12.5,-1,1051
79402,25,1267.44,15,-1,1052
79403,26,1267.56,25,-1,1053
79402,26,1270.16,13.636,-1,1054
79401,26,1270.64,30,-1,1055
79401,26,1272.48,18.75,-1,1056
79402,26,1273.6,15,-1,1057
79401,26,1274.72,16.667,-1,1058
79402,26,1276.16,30,-1,1059
79403,26,1278.88,15,-1,1060
79402,26,1280.24,16.667,-1,1061
79401,26,1282.28,25,-1,1062
79403,25,1284.16,16.667,-1,1063
79403,25,1288.28,18.75,-1,1064
79401,25,1288.6,16.667,-1,1065
79402,26,1291.28,15,-1,1066
79403,26,1292,18.75,-1,1067
79401,25,1294.64,18.75,-1,1068
79402,25,1295.52,18.75,-1,1069
79401,26,1295.68,30,-1,1070
79403,25,1297.48,16.667,-1,1071
79402,25,1298.12,21.429,-1,1072
79402,26,1300.48,13.636,-1,1073
79403,26,1300.68,13.636,-1,1074
79402,25,1301.76,16.667,-1,1075
79403,26,1302.88,15,-1,1076
79403,25,1305.16,13.636,-1,1077
79401,26,1305.4,15,-1,1078
79401,26,1308.32,15,-1,1079
79403,25,1310.28,13.636,-1,1080
79402,26,1312.36,18.75,-1,1081
79401,26,1314.4,25,-1,1082
79403,26,1316.84,16.667,-1,1083
79402,26,1318.16,18.75,-1,1084
79401,26,1318.68,15,-1,1085
79403,26,1322.16,13.636,-1,1086
79403,26,1325.24,12.5,-1,1087
79401,26,1330.88,21.429,-1,1088
79403,25,1333.92,13.636,-1,1089
79401,25,1334.4,9.375,-1,1090
79402,25,1334.6,25,-1,1091
79401,26,1339.04,21.429,-1,1092
79402,26,1339.28,21.429,-1,1093
79403,25,1343.76,16.667,-1,1094
79402,25,1345.36,12.5,-1,1095
79401,25,1346,25,-1,1096
79403,25,1346.56,18.75,-1,1097
79403,26,1348.6,25,-1,1098
79402,25,1348.96,16.667,-1,1099
79402,26,1350.84,16.667,-1,1100
79401,25,1351.28,25,-1,1101
79403,26,1353.52,18.75,-1,1102
79402,26,1354.76,21.429,-1,1103
79403,25,1355.44,21.429,-1,1104
79401,25,1355.64,21.429,-1,1105
79401,26,1357.92,25,-1,1106
79403,25,1358.56,21.429,-1,1107
79403,25,1360.08,16.667,-1,1108
79402,26,1364.76,25,-1,1109
79403,25,1366.12,16.667,-1,1110
79402,25,1366.48,21.429,-1,1111
79402,25,1367.44,18.75,-1,1112
79402,25,1368.52,21.429,-1,1113
79403,25,1369.72,25,-1,1114
79401,26,1370.48,18.75,-1,1115
79402,25,1374.04,25,-1,1116
79401,26,1375.88,15,-1,1117
79403,25,1377.56,15,-1,1118
79402,26,1379.76,18.75,-1,1119
79401,25,1380.28,16.667,-1,1120
79403,25,1380.56,11.538,-1,1121
79402,25,1380.84,13.636,-1,1122
79403,25,1382.8,15,-1,1123
79401,26,1384.48,11.538,-1,1124
79403,25,1385.72,11.538,-1,1125
79402,26,1386.44,15,-1,1126
79402,26,1387.16,15,-1,1127
79401,26,1387.8,18.75,-1,1128
79403,25,1390,15,-1,1129
79402,26,1390.28,16.667,-1,1130
79401,26,1391.12,16.667,-1,1131
79401,25,1392.32,21.429,-1,1132
79402,26,1392.56,18.75,-1,1133
79403,26,1393.12,12.5,-1,1134
79402,25,1393.44,21.429,-1,1135
79402,26,1397.04,11.538,-1,1136
79403,26,1397.88,15,-1,1137
79401,25,1398.6,21.429,-1,1138
79401,26,1399.24,25,-1,1139
79403,25,1399.4,10.714,-1,1140
79402,26,1400.12,18.75,-1,1141
79403,25,1402.04,15,-1,1142
79403,26,1402.92,15,-1,1143
79402,25,1403.12,15,-1,1144
79401,25,1403.4,18.75,-1,1145
79401,25,1405.32,10,-1,1146
79403,25,1405.52,10.714,-1,1147
79402,26,1405.84,15,-1,1148
79401,26,1407.72,15,-1,1149
79403,26,1408.48,21.429,-1,1150
79403,25,1410.6,25,-1,1151
79402,26,1410.88,11.538,-1,1152
79402,26,1411.84,10,-1,1153
79401,26,1411.88,30,-1,1154
79403,25,1411.92,16.667,-1,1155
79402,26,1416.84,25,-1,1156
79401,26,1417.44,25,-1,1157
79402,25,1418.2,12.5,-1,1158
79402,25,1419.76,10.714,-1,1159
79401,26,1421.16,13.636,-1,1160
79403,26,1421.8,16.667,-1,1161
79401,26,1424,16.667,-1,1162
79402,26,1424.24,16.667,-1,1163
79401,26,1426.16,12.5,-1,1164
79403,25,1426.48,21.429,-1,1165
79403,26,1432.72,15,-1,1166
79402,26,1434.4,13.636,-1,1167
79402,26,1438.44,25,-1,1168
79402,25,1441.28,15,-1,1169
79402,25,1441.96,12.5,-1,1170
79403,26,1442.04,30,-1,1171
79403,26,1445.8,25,-1,1172
79402,26,1448.56,37.5,-1,1173
79403,26,1448.72,37.5,-1,1174
79402,26,1453.24,18.75,-1,1175
79401,26,1455.4,18.75,-1,1176
79403,26,1459.08,15,-1,1177
79403,26,1461.48,21.429,-1,1178
79402,25,1462.8,18.75,-1,1179
79401,26,1463.32,10.714,-1,1180
79403,25,1463.44,37.5,-1,1181
79401,25,1464.88,13.636,-1,1182
79402,25,1470.72,16.667,-1,1183
79402,25,1473.16,16.667,-1,1184
79403,26,1475.56,50,-1,1185
79403,25,1478.36,15,-1,1186
79402,26,1478.88,13.636,-1,1187
79403,26,1482,16.667,-1,1188
79402,25,1482.44,18.75,-1,1189
79401,25,1483.44,21.429,-1,1190
79401,26,1485.12,25,-1,1191
79401,25,1486.16,37.5,-1,1192
79403,25,1486.32,18.75,-1,1193
79402,26,1487.56,18.75,-1,1194
79402,26,1488.92,18.75,-1,1195
79403,25,1489.44,18.75,-1,1196
79402,26,1491.08,21.429,-1,1197
79402,26,1496.56,25,-1,1198
79403,26,1496.76,21.429,-1,1199
79403,25,1498.88,15,-1,1200
79402,26,1500.12,15,-1,1201
79403,26,1502.48,16.667,-1,1202
79402,25,1503.12,21.429,-1,1203
79403,25,1505.68,12.5,-1,1204
79401,26,1506.4,21.429,-1,1205
79403,25,1508.32,15,-1,1206
79401,26,1508.56,11.538,-1,1207
79402,25,1508.72,30,-1,1208
79403,26,1509.64,11.538,-1,1209
79402,26,1509.92,16.667,-1,1210
79401,26,1510.92,13.636,-1,1211
79402,25,1511.68,16.667,-1,1212
79402,26,1512.68,11.538,-1,1213
79402,25,1514.08,12.5,-1,1214
79401,25,1514.6,13.636,-1,1215
79401,25,1516.8,16.667,-1,1216
79403,26,1517.2,12.5,-1,1217
79402,26,1519.6,12.5,-1,1218
79403,26,1520.68,16.667,-1,1219
79402,25,1521.08,30,-1,1220
79401,25,1521.96,21.429,-1,1221
79403,25,1523.36,16.667,-1,1222
79401,26,1523.56,16.667,-1,1223
79402,26,1524.2,16.667,-1,1224
79403,26,1525.04,12.5,-1,1225
79402,26,1525.84,16.667,-1,1226
79402,25,1527.32,16.667,-1,1227
79401,25,1527.36,16.667,-1,1228
79402,25,1531.44,18.75,-1,1229
79403,25,1531.8,12.5,-1,1230
79402,25,1532.64,16.667,-1,1231
79402,25,1534.8,21.429,-1,1232
79402,25,1537.12,21.429,-1,1233
79403,26,1537.8,25,-1,1234
79402,26,1539.44,15,-1,1235
79402,26,1547.28,21.429,-1,1236
79402,25,1549.6,25,-1,1237
79402,25,1552.6,25,-1,1238
79403,25,1552.76,18.75,-1,1239
79402,25,1555,21.429,-1,1240
79403,25,1556.04,16.667,-1,1241
79403,26,1559.04,16.667,-1,1242
79401,25,1559.48,21.429,-1,1243
79402,25,1560.32,21.429,-1,1244
79403,25,1562.28,21.429,-1,1245
79402,26,1563.68,21.429,-1,1246
79401,26,1564.84,18.75,-1,1247
79403,26,1569.16,16.667,-1,1248
79402,25,1569.8,13.636,-1,1249
79403,26,1572.56,25,-1,1250
79401,25,1572.8,25,-1,1251
79402,26,1573.12,30,-1,1252
79401,25,1574.4,25,-1,1253
79403,26,1574.96,25,-1,1254
79401,26,1577.6,21.429,-1,1255
79402,25,1577.88,30,-1,1256
79403,26,1580.76,25,-1,1257
79402,26,1581.56,12.5,-1,1258
79401,26,1583.68,18.75,-1,1259
79403,25,1585.24,18.75,-1,1260
79402,25,1586,18.75,-1,1261
79401,25,1587.68,16.667,-1,1262
79402,26,1588.84,16.667,-1,1263
79401,25,1589.56,18.75,-1,1264
79401,25,1590.96,12.5,-1,1265
79403,26,1593.64,18.75,-1,1266
79401,26,1594.36,18.75,-1,1267
79402,25,1594.64,21.429,-1,1268
79402,25,1597.48,18.75,-1,1269
79403,26,1597.84,18.75,-1,1270
79402,25,1601.12,16.667,-1,1271
79403,25,1602.56,16.667,-1,1272
79403,26,1607.84,21.429,-1,1273
79401,26,1608.32,18.75,-1,1274
79403,25,1609.2,15,-1,1275
79402,26,1610.28,16.667,-1,1276
79401,26,1610.52,18.75,-1,1277
79402,25,1611.72,16.667,-1,1278
79403,26,1611.92,13.636,-1,1279
79401,26,1613.48,18.75,-1,1280
79403,26,1614.48,18.75,-1,1281
79402,26,1615.8,25,-1,1282
79403,25,1616.52,18.75,-1,1283
79401,25,1617.08,25,-1,1284
79402,26,1618.24,18.75,-1,1285
79402,25,1622.92,25,-1,1286
79401,25,1623.2,13.636,-1,1287
79403,26,1624.44,18.75,-1,1288
79402,26,1625.12,30,-1,1289
79402,26,1626.28,16.667,-1,1290
79403,25,1626.6,18.75,-1,1291
79403,26,1628.36,21.429,-1,1292
79402,26,1629,13.636,-1,1293
79403,26,1630.36,18.75,-1,1294
79401,26,1631.8,15,-1,1295
79402,26,1632,15,-1,1296
79403,26,1633.24,15,-1,1297
79401,25,1634.04,11.538,-1,1298
79403,25,1634.2,37.5,-1,1299
79402,25,1635.44,16.667,-1,1300
79403,26,1637.28,21.429,-1,1301
79401,25,1637.52,16.667,-1,1302
79402,25,1639.36,13.636,-1,1303
79403,25,1640.56,21.429,-1,1304
79402,26,1642.08,18.75,-1,1305
79403,25,1642.28,18.75,-1,1306
79401,25,1642.64,30,-1,1307
79403,26,1643.04,30,-1,1308
79403,26,1644.8,13.636,-1,1309
79402,26,1645.72,15,-1,1310
79402,26,1649.08,16.667,-1,1311
79403,26,1652.88,13.636,-1,1312
79403,26,1654.44,15,-1,1313
79402,26,1654.76,18.75,-1,1314
79401,25,1655.04,18.75,-1,1315
79401,25,1656.88,16.667,-1,1316
79403,26,1659.2,13.636,-1,1317
79402,26,1660.12,21.429,-1,1318
79402,26,1661.32,15,-1,1319
79402,25,1663.08,18.75,-1,1320
79403,25,1664.08,15,-1,1321
79402,26,1664.56,12.5,-1,1322
79401,26,1665.64,18.75,-1,1323
79403,25,1666.04,18.75,-1,1324
79402,25,1666.84,18.75,-1,1325
79402,25,1667.6,16.667,-1,1326
79401,26,1668.08,15,-1,1327
79403,25,1668.28,13.636,-1,1328
79403,26,1669.08,15,-1,1329
79401,26,1669.32,18.75,-1,1330
79402,26,1670.44,18.75,-1,1331
79403,25,1671.84,13.636,-1,1332
79401,25,1672.48,25,-1,1333
79402,25,1674.6,16.667,-1,1334
79403,26,1675.56,16.667,-1,1335
79401,25,1676.8,12.5,-1,1336
79402,25,1677.48,16.667,-1,1337
79403,25,1678,13.636,-1,1338
79402,25,1678.36,18.75,-1,1339
79401,25,1678.44,12.5,-1,1340
79401,26,1679.24,11.538,-1,1341
79402,25,1679.56,16.667,-1,1342
79403,26,1680.32,12.5,-1,1343
79402,26,1681.96,18.75,-1,1344
79401,26,1682.36,21.429,-1,1345
79401,26,1685.48,16.667,-1,1346
79403,26,1687.48,15,-1,1347
79401,25,1688.2,15,-1,1348
79402,25,1689,8.8235,-1,1349
79403,26,1689.16,18.75,-1,1350
79403,25,1690.8,21.429,-1,1351
79401,26,1690.84,12.5,-1,1352
79402,26,1691.88,16.667,-1,1353
79403,26,1694,18.75,-1,1354
79402,25,1695.08,16.667,-1,1355
79403,26,1696.64,12.5,-1,1356
79402,25,1696.84,12.5,-1,1357
79401,25,1698.08,15,-1,1358
79402,25,1698.4,21.429,-1,1359
79402,26,1699.76,15,-1,1360
79403,25,1701.44,37.5,-1,1361
79402,26,1701.8,16.667,-1,1362
79402,25,1702.72,18.75,-1,1363
79402,25,1704.24,16.667,-1,1364
79403,26,1704.48,13.636,-1,1365
79402,26,1705.24,21.429,-1,1366
79403,26,1707.52,15,-1,1367
79402,26,1707.68,13.636,-1,1368
79402,25,1710.96,12.5,-1,1369
79403,26,1711.92,15,-1,1370
79401,25,1712.24,16.667,-1,1371
79402,25,1712.56,15,-1,1372
79403,26,1712.84,15,-1,1373
79403,25,1714.24,15,-1,1374
79402,25,1715.28,21.429,-1,1375
79401,25,1715.84,21.429,-1,1376
79402,26,1717.28,25,-1,1377
79403,26,1720.4,15,-1,1378
79402,25,1725,18.75,-1,1379
79401,26,1725.72,16.667,-1,1380
79403,26,1727.08,25,-1,1381
79402,26,1728.48,30,-1,1382
79402,26,1729.28,21.429,-1,1383
79403,25,1733.32,30,-1,1384
79401,25,1734.32,15,-1,1385
79402,25,1734.76,13.636,-1,1386
79403,26,1735.48,21.429,-1,1387
79402,26,1736,30,-1,1388
79401,26,1738.36,25,-1,1389
79403,26,1740.48,18.75,-1,1390
79402,25,1740.68,16.667,-1,1391
79401,26,1743.88,15,-1,1392
79403,26,1744.04,75,-1,1393
79402,25,1745.4,18.75,-1,1394
79402,25,1747,21.429,-1,1395
79403,25,1747.16,21.429,-1,1396
79401,25,1754.16,37.5,-1,1397
79402,25,1754.96,18.75,-1,1398
79402,26,1755.84,30,-1,1399
79401,25,1756.24,21.429,-1,1400
79403,25,1756.88,10.714,-1,1401
79402,26,1759.28,12.5,-1,1402
79403,25,1759.52,12.5,-1,1403
79401,26,1760.36,25,-1,1404
79403,25,1761.36,21.429,-1,1405
79403,25,1765.08,16.667,-1,1406
79402,25,1765.28,18.75,-1,1407
79402,25,1766.16,18.75,-1,1408
79402,25,1768.88,21.429,-1,1409
79403,25,1771,11.538,-1,1410
79402,25,1772.2,18.75,-1,1411
79402,25,1773.12,18.75,-1,1412
79401,25,1774.84,18.75,-1,1413
79403,25,1775.2,16.667,-1,1414
79402,25,1776,18.75,-1,1415
79401,25,1776.48,16.667,-1,1416
79403,26,1776.72,15,-1,1417
79402,25,1777.4,21.429,-1,1418
79402,25,1778.52,25,-1,1419
79403,26,1779.8,21.429,-1,1420
79401,26,1780.36,21.429,-1,1421
79403,25,1780.64,16.667,-1,1422
79402,25,1781.68,21.429,-1,1423
79403,26,1782.16,16.667,-1,1424
79402,26,1784.76,21.429,-1,1425
79401,25,1785.32,13.636,-1,1426
79403,26,1785.6,18.75,-1,1427
79401,26,1788.16,21.429,-1,1428
79403,26,1788.4,25,-1,1429
79401,25,1791.08,21.429,-1,1430
79403,26,1791.96,10.714,-1,1431
79402,25,1792.12,25,-1,1432
79402,25,1793.44,18.75,-1,1433
79402,26,1795.24,16.667,-1,1434
79401,26,1795.88,30,-1,1435
79402,26,1798.56,16.667,-1,1436
79403,26,1798.92,18.75,-1,1437
79402,25,1800.76,13.636,-1,1438
79403,26,1802.04,21.429,-1,1439
79402,26,1802.08,15,-1,1440
79401,26,1802.12,10.714,-1,1441
79403,25,1804.88,21.429,-1,1442
79402,25,1806.36,16.667,-1,1443
79402,26,1808.12,21.429,-1,1444
79401,25,1808.36,21.429,-1,1445
79403,25,1809.64,15,-1,1446
79401,26,1810.04,18.75,-1,1447
79402,26,1810.44,16.667,-1,1448
79402,26,1811.88,15,-1,1449
79401,26,1812.48,13.636,-1,1450
79402,26,1814.28,15,-1,1451
79403,26,1815.64,21.429,-1,1452
79402,25,1816.08,18.75,-1,1453
79403,26,1817.76,18.75,-1,1454
79401,25,1818.24,16.667,-1,1455
79402,25,1818.92,21.429,-1,1456
79402,25,1821.4,21.429,-1,1457
79403,26,1821.68,18.75,-1,1458
79403,25,1823.64,25,-1,1459
79401,26,1824.36,25,-1,1460
79403,25,1824.64,18.75,-1,1461
79402,25,1829.76,18.75,-1,1462
79401,26,1834.52,21.429,-1,1463
79402,26,1834.84,25,-1,1464
79402,25,1838.04,13.636,-1,1465
79401,25,1843.6,21.429,-1,1466
79402,25,1846.88,16.667,-1,1467
79401,26,1847.96,21.429,-1,1468
79401,26,1849.4,15,-1,1469
79402,25,1851.24,16.667,-1,1470
79403,25,1851.48,15,-1,1471
79402,26,1852.4,37.5,-1,1472
79402,26,1856.72,18.75,-1,1473
79403,26,1857.08,16.667,-1,1474
79401,25,1858.04,15,-1,1475
79401,26,1859.56,13.636,-1,1476
79402,26,1860.36,25,-1,1477
79403,25,1860.68,16.667,-1,1478
79402,26,1861.52,21.429,-1,1479
79401,26,1864.08,18.75,-1,1480
79403,26,1866.64,18.75,-1,1481
79403,26,1872.12,16.667,-1,1482
79401,26,1873.28,13.636,-1,1483
79403,25,1874.24,16.667,-1,1484
79401,25,1876.68,13.636,-1,1485
79402,25,1877.52,12.5,-1,1486
79403,25,1877.68,16.667,-1,1487
79401,25,1878.24,15,-1,1488
79403,26,1878.68,15,-1,1489
79403,26,1881.28,16.667,-1,1490
79401,25,1882.12,18.75,-1,1491
79401,25,1884.12,18.75,-1,1492
79403,26,1884.28,18.75,-1,1493
79403,25,1885.2,13.636,-1,1494
79401,26,1886.32,25,-1,1495
79402,25,1887.08,11.538,-1,1496
79402,25,1889.56,21.429,-1,1497
79403,26,1890.12,15,-1,1498
79402,25,1890.8,16.667,-1,1499
79401,26,1891.04,15,-1,1500
79403,26,1892.52,18.75,-1,1501
79402,25,1892.76,15,-1,1502
79401,26,1893.12,15,-1,1503
79402,26,1894.6,30,-1,1504
79403,26,1895.28,16.667,-1,1505
79402,26,1896.24,16.667,-1,1506
79401,25,1896.48,15,-1,1507
79401,26,1899.12,30,-1,1508
79402,25,1900.28,18.75,-1,1509
79402,25,1901.16,16.667,-1,1510
79403,25,1901.92,25,-1,1511
79402,26,1902.68,15,-1,1512
79401,26,1903.68,25,-1,1513
79403,25,1904.56,16.667,-1,1514
79403,25,1905.68,21.429,-1,1515
79402,26,1905.88,15,-1,1516
79402,26,1908.16,18.75,-1,1517
79402,25,1910.2,21.429,-1,1518
79402,26,1913.96,15,-1,1519
79403,26,1915.36,16.667,-1,1520
79401,25,1915.72,21.429,-1,1521
79402,25,1917.08,12.5,-1,1522
79403,26,1918,13.636,-1,1523
79401,26,1919,16.667,-1,1524
79403,25,1921.08,16.667,-1,1525
79403,26,1922.48,15,-1,1526
79402,25,1923.56,16.667,-1,1527
79402,25,1925.24,16.667,-1,1528
79403,26,1925.6,18.75,-1,1529
79401,26,1928.76,16.667,-1,1530
79402,26,1929.04,16.667,-1,1531
79403,25,1929.52,15,-1,1532
79401,25,1931.28,18.75,-1,1533
79403,26,1931.44,16.667,-1,1534
