laneID,tLinkID,time,speed,dis,RVID
34711,160,471.72,21.429,-1,358
34713,161,473.08,25,-1,359
34712,160,473.6,11.538,-1,360
34711,161,473.64,21.429,-1,361
34713,160,476.32,13.636,-1,362
34712,161,477.68,16.667,-1,363
34713,160,481.36,21.429,-1,364
34712,161,481.76,21.429,-1,365
34713,161,482.04,16.667,-1,366
34713,161,484.16,16.667,-1,367
34713,160,488.16,15,-1,368
34712,161,488.2,25,-1,369
34712,161,490.6,16.667,-1,370
34713,160,491.28,18.75,-1,371
34712,160,491.88,5.7692,-1,372
34712,160,492.6,18.75,-1,373
34713,160,494.76,18.75,-1,374
34712,160,495.36,21.429,-1,375
34712,161,496.68,21.429,-1,376
34711,160,497.08,8.8235,-1,377
34712,160,497.6,13.636,-1,378
34713,160,497.96,16.667,-1,379
34712,160,499.72,15,-1,380
34713,160,500.24,15,-1,381
34712,160,500.88,18.75,-1,382
34711,161,501.6,15,-1,383
34712,161,501.92,13.636,-1,384
34713,160,502.36,16.667,-1,385
34711,160,502.84,15,-1,386
34712,161,504.08,13.636,-1,387
34713,161,504.44,16.667,-1,388
34711,160,505.36,12.5,-1,389
34713,161,506.2,15,-1,390
34711,161,506.24,13.636,-1,391
34712,161,506.28,16.667,-1,392
34712,160,507.64,11.538,-1,393
34713,161,507.84,21.429,-1,394
34711,160,508.32,16.667,-1,395
34713,161,509.24,15,-1,396
34712,160,509.28,15,-1,397
34711,161,510.88,12.5,-1,398
34711,160,514.04,15,-1,399
34712,160,514.32,16.667,-1,400
34713,160,515.36,11.538,-1,401
34712,161,515.72,12.5,-1,402
34712,161,516.76,13.636,-1,403
34711,160,517.6,15,-1,404
34711,161,518.6,13.636,-1,405
34713,161,518.84,15,-1,406
34712,161,519.08,13.636,-1,407
34713,161,520.88,13.636,-1,408
34712,161,522.8,11.538,-1,409
34713,160,523.56,21.429,-1,410
34711,160,525.56,16.667,-1,411
34712,160,527.88,16.667,-1,412
34711,161,530.16,16.667,-1,413
34712,160,531.44,16.667,-1,414
34712,161,532.96,21.429,-1,415
34713,160,533.76,18.75,-1,416
34712,161,535.52,16.667,-1,417
34712,161,537.92,15,-1,418
34713,161,540.8,21.429,-1,419
34712,160,541.32,12.5,-1,420
34713,160,543.48,15,-1,421
34712,160,544.44,25,-1,422
34713,160,545.4,16.667,-1,423
34711,160,548.84,11.538,-1,424
34712,161,549.04,21.429,-1,425
34712,160,552.88,15,-1,426
34713,160,553.72,18.75,-1,427
34711,161,554.08,13.636,-1,428
34713,160,555.4,13.636,-1,429
34711,161,556.08,16.667,-1,430
34712,161,556.96,30,-1,431
34712,161,558.84,15,-1,432
34712,161,560.68,21.429,-1,433
34711,160,564.04,15,-1,434
34713,161,564.76,12.5,-1,435
34712,160,565.16,16.667,-1,436
34712,160,568.48,13.636,-1,437
34711,161,570.4,13.636,-1,438
34712,161,571.84,18.75,-1,439
34712,161,574.12,11.538,-1,440
34713,161,574.84,13.636,-1,441
34712,160,575.8,15,-1,442
34711,160,576,15,-1,443
34712,160,579.6,12.5,-1,444
34711,160,580.88,9.375,-1,445
34712,161,581.52,18.75,-1,446
34712,161,584.64,12.5,-1,447
34713,160,586.12,15,-1,448
34712,160,586.72,21.429,-1,449
34711,161,587.28,15,-1,450
34713,161,587.64,21.429,-1,451
34712,161,589.56,13.636,-1,452
34713,160,589.76,12.5,-1,453
34711,160,590.28,13.636,-1,454
34713,160,590.68,11.538,-1,455
34711,161,592.76,11.538,-1,456
34713,160,593.04,12.5,-1,457
34712,160,594.72,15,-1,458
34713,161,595.2,12.5,-1,459
34712,160,595.6,11.538,-1,460
34711,161,595.64,21.429,-1,461
34713,161,597.28,8.8235,-1,462
34711,161,597.48,16.667,-1,463
34712,160,597.72,16.667,-1,464
34712,161,600.28,13.636,-1,465
34711,160,600.6,18.75,-1,466
34713,161,601.28,15,-1,467
34712,161,602.28,16.667,-1,468
34713,160,603.88,15,-1,469
34711,161,604.64,21.429,-1,470
34711,160,608.68,25,-1,471
34712,161,609.96,18.75,-1,472
34712,161,612.2,15,-1,473
34713,161,612.6,18.75,-1,474
34713,160,613.16,21.429,-1,475
34713,160,615.08,12.5,-1,476
34712,160,617.08,13.636,-1,477
34712,161,619.08,12.5,-1,478
34712,160,620.56,18.75,-1,479
34712,161,621.72,15,-1,480
34713,161,622.96,12.5,-1,481
34712,160,623.8,15,-1,482
34711,160,624,12.5,-1,483
34712,161,624.68,8.8235,-1,484
34713,161,624.88,18.75,-1,485
34711,160,625.08,13.636,-1,486
34712,160,625.64,11.538,-1,487
34711,160,626.2,12.5,-1,488
34713,161,626.72,11.538,-1,489
34712,161,627.04,12.5,-1,490
34711,161,627.08,12.5,-1,491
34711,161,628.32,12.5,-1,492
34712,160,630.36,16.667,-1,493
34711,160,630.4,16.667,-1,494
34711,161,631.6,11.538,-1,495
34712,160,631.84,18.75,-1,496
34713,161,632.12,16.667,-1,497
34711,161,633.88,13.636,-1,498
34712,161,634.52,16.667,-1,499
34712,161,635.84,15,-1,500
34711,161,637.6,18.75,-1,501
34712,161,638.16,10,-1,502
34713,160,638.8,12.5,-1,503
34712,161,642.52,13.636,-1,504
34713,161,643.6,11.538,-1,505
34712,161,643.8,21.429,-1,506
34711,161,644.28,10.714,-1,507
34713,160,644.92,18.75,-1,508
34711,161,646.76,10,-1,509
34713,160,647.72,15,-1,510
34711,160,648.76,18.75,-1,511
34712,161,649.36,25,-1,512
34712,160,653.88,12.5,-1,513
34713,160,656.08,13.636,-1,514
34711,161,656.36,13.636,-1,515
34712,161,657.12,13.636,-1,516
34713,161,657.44,9.375,-1,517
34711,161,657.64,25,-1,518
34713,161,660.32,16.667,-1,519
34711,161,662.6,13.636,-1,520
34712,160,662.92,12.5,-1,521
34713,161,663.64,11.538,-1,522
34711,161,664.04,16.667,-1,523
34712,161,664.32,15,-1,524
34713,161,664.6,15,-1,525
34711,161,665,15,-1,526
34711,160,665.56,15,-1,527
34713,161,665.76,12.5,-1,528
34712,161,666,11.538,-1,529
34712,160,667.2,15,-1,530
34711,160,667.36,15,-1,531
34711,160,668.76,16.667,-1,532
34712,160,669,13.636,-1,533
34713,161,670.76,21.429,-1,534
34713,160,672.04,15,-1,535
34712,160,673.16,15,-1,536
34713,161,675.28,13.636,-1,537
34712,161,675.52,13.636,-1,538
34711,160,676.76,15,-1,539
34713,161,678.56,15,-1,540
34712,160,678.8,12.5,-1,541
34711,160,679.96,15,-1,542
34712,161,680.88,12.5,-1,543
34713,161,681.04,37.5,-1,544
34712,160,682.08,16.667,-1,545
34713,161,682.4,18.75,-1,546
34712,160,683.08,25,-1,547
34712,160,686.04,16.667,-1,548
34711,161,686.28,15,-1,549
34713,161,687.96,21.429,-1,550
34712,161,688.68,16.667,-1,551
34712,161,689.84,16.667,-1,552
34713,161,689.96,12.5,-1,553
34712,161,691.8,16.667,-1,554
34711,160,692.32,13.636,-1,555
34713,160,693.2,15,-1,556
34712,160,693.4,16.667,-1,557
34711,160,695.44,15,-1,558
34713,160,695.72,12.5,-1,559
34712,160,697.56,13.636,-1,560
34713,160,698,16.667,-1,561
34711,161,698.76,16.667,-1,562
34713,161,699.68,21.429,-1,563
34712,160,700.16,18.75,-1,564
34711,161,701.6,16.667,-1,565
34712,161,708.8,13.636,-1,566
34713,160,709.12,15,-1,567
34712,160,713.72,13.636,-1,568
34713,160,714,10.714,-1,569
34712,161,714.76,15,-1,570
34711,160,716.96,13.636,-1,571
34712,160,717.92,16.667,-1,572
34712,161,718.76,15,-1,573
34712,160,720.68,16.667,-1,574
34713,161,721.32,12.5,-1,575
34712,161,722.12,15,-1,576
34711,160,723.04,13.636,-1,577
34712,161,723.8,13.636,-1,578
34711,161,725,13.636,-1,579
34713,160,726.08,15,-1,580
34712,160,726.96,16.667,-1,581
34713,161,727.4,15,-1,582
34712,160,728.04,25,-1,583
34711,161,728.24,11.538,-1,584
34712,160,729.36,13.636,-1,585
34711,160,730.56,15,-1,586
34713,160,731.04,11.538,-1,587
34712,160,732.4,18.75,-1,588
34711,161,733.48,8.8235,-1,589
34712,161,733.68,25,-1,590
34713,161,733.92,15,-1,591
34712,160,735.44,18.75,-1,592
34713,160,737.04,15,-1,593
34712,161,738.68,15,-1,594
34711,160,740.48,15,-1,595
34713,161,740.8,18.75,-1,596
34712,161,741.6,18.75,-1,597
34713,161,744.04,18.75,-1,598
34712,160,745.08,16.667,-1,599
34712,160,748.64,21.429,-1,600
34713,160,749.24,16.667,-1,601
34713,161,750.64,15,-1,602
34712,160,751.28,15,-1,603
34712,161,755.16,13.636,-1,604
34713,161,756.8,11.538,-1,605
34713,160,759.88,21.429,-1,606
34711,161,760.6,15,-1,607
34712,161,760.88,16.667,-1,608
34713,160,761.92,21.429,-1,609
34712,161,762.52,16.667,-1,610
34711,160,762.8,21.429,-1,611
34713,161,763.52,16.667,-1,612
34712,161,765.88,21.429,-1,613
34713,161,766.12,15,-1,614
34712,160,767.64,15,-1,615
34711,160,768.64,13.636,-1,616
34713,160,769.4,13.636,-1,617
34711,160,770.44,11.538,-1,618
34712,160,770.64,21.429,-1,619
34713,160,771.16,11.538,-1,620
34713,161,772.92,9.375,-1,621
34712,161,773.44,16.667,-1,622
34711,160,774.24,16.667,-1,623
34713,160,774.68,16.667,-1,624
34712,161,775.48,12.5,-1,625
34713,160,776.28,21.429,-1,626
34711,160,776.92,15,-1,627
34712,160,778.24,15,-1,628
34713,161,778.44,16.667,-1,629
34712,161,780.28,25,-1,630
34711,160,780.48,30,-1,631
34712,160,782.96,13.636,-1,632
34713,161,783.28,16.667,-1,633
34712,160,788.76,13.636,-1,634
34711,161,790.6,16.667,-1,635
34713,161,791.12,15,-1,636
34711,160,792.56,16.667,-1,637
34713,160,794.84,16.667,-1,638
34712,160,795.36,21.429,-1,639
34712,161,796.32,21.429,-1,640
34713,160,797.6,21.429,-1,641
34712,160,799.2,15,-1,642
34712,161,801.36,12.5,-1,643
34712,160,802.48,18.75,-1,644
34711,161,803,13.636,-1,645
34712,160,804.88,18.75,-1,646
34711,161,805.96,30,-1,647
34712,160,806.24,13.636,-1,648
34713,160,806.48,16.667,-1,649
34711,161,808.52,15,-1,650
34713,161,809.8,13.636,-1,651
34711,160,810.88,18.75,-1,652
34712,160,811.96,15,-1,653
34711,160,812.84,15,-1,654
34713,160,813.48,9.375,-1,655
34712,160,815.08,15,-1,656
34711,160,815.6,13.636,-1,657
34713,160,815.72,12.5,-1,658
34713,161,817.36,11.538,-1,659
34712,161,817.64,15,-1,660
34712,161,821.12,16.667,-1,661
34713,160,821.64,15,-1,662
34713,161,823.92,12.5,-1,663
34712,160,825.44,16.667,-1,664
34713,160,826,12.5,-1,665
34711,161,826.36,12.5,-1,666
34713,160,827.84,18.75,-1,667
34711,160,828.24,12.5,-1,668
34713,160,832.52,13.636,-1,669
34711,160,832.76,18.75,-1,670
34713,160,833.8,18.75,-1,671
34711,160,834.2,11.538,-1,672
34712,160,834.4,30,-1,673
34712,160,836.52,16.667,-1,674
34713,160,837.64,25,-1,675
34711,161,838.6,21.429,-1,676
34712,160,840.68,30,-1,677
34713,161,841.08,18.75,-1,678
34711,160,841.44,25,-1,679
34713,161,849.92,16.667,-1,680
34712,160,851.44,21.429,-1,681
34713,160,853.2,16.667,-1,682
34711,161,853.44,13.636,-1,683
34712,160,853.92,11.538,-1,684
34711,160,855.32,16.667,-1,685
34711,161,856.44,15,-1,686
34711,160,857.4,11.538,-1,687
34712,160,858.92,16.667,-1,688
34713,160,859.56,18.75,-1,689
34711,161,860.64,15,-1,690
34713,161,860.8,15,-1,691
34712,160,861.2,15,-1,692
34711,160,861.6,21.429,-1,693
34713,160,862.56,16.667,-1,694
34711,161,864.48,18.75,-1,695
34712,160,865.12,13.636,-1,696
34711,161,865.64,13.636,-1,697
34713,160,865.76,12.5,-1,698
34711,160,868.24,18.75,-1,699
34711,161,870.52,11.538,-1,700
34712,160,870.96,12.5,-1,701
34711,160,871.64,15,-1,702
34711,160,873.04,18.75,-1,703
34711,160,874.56,13.636,-1,704
34713,161,874.84,16.667,-1,705
34712,160,875.4,18.75,-1,706
34713,160,876,18.75,-1,707
34713,161,877.64,12.5,-1,708
34712,161,877.88,12.5,-1,709
34711,161,879.32,11.538,-1,710
34713,160,881.24,11.538,-1,711
34712,161,881.64,10.714,-1,712
34713,161,883.04,15,-1,713
34713,161,883.96,13.636,-1,714
34712,161,885,15,-1,715
34712,161,885.96,12.5,-1,716
34711,160,886.32,11.538,-1,717
34712,161,887.28,12.5,-1,718
34713,161,887.92,12.5,-1,719
34712,161,888.64,21.429,-1,720
34711,160,889.44,12.5,-1,721
34713,161,890.4,15,-1,722
34711,160,891.12,9.375,-1,723
34712,160,891.36,16.667,-1,724
34713,160,892.44,13.636,-1,725
34711,161,894.72,9.375,-1,726
34713,161,894.88,21.429,-1,727
34711,160,895.76,15,-1,728
34713,161,896,15,-1,729
34712,160,896.76,13.636,-1,730
34713,160,898.04,16.667,-1,731
34713,161,898.92,15,-1,732
34711,161,899.44,18.75,-1,733
34712,160,899.88,13.636,-1,734
34713,161,900.36,11.538,-1,735
34713,160,903.4,13.636,-1,736
34712,160,904.36,15,-1,737
34711,161,916.28,13.636,-1,738
34711,161,920.88,15,-1,739
34712,160,925.24,21.429,-1,740
34712,160,929.12,25,-1,741
34711,161,929.24,18.75,-1,742
34713,161,929.92,18.75,-1,743
34713,161,931.52,16.667,-1,744
34711,160,932.64,18.75,-1,745
34712,161,933.12,25,-1,746
34712,160,934.68,21.429,-1,747
34713,160,935.16,21.429,-1,748
34711,161,937.76,15,-1,749
34713,160,940.08,18.75,-1,750
34712,161,941.28,16.667,-1,751
34713,161,941.56,13.636,-1,752
34713,160,942.6,15,-1,753
34712,161,944.44,37.5,-1,754
34711,160,945.28,13.636,-1,755
34712,161,946.28,30,-1,756
34712,161,948.32,21.429,-1,757
34713,160,949.04,18.75,-1,758
34712,160,949.84,37.5,-1,759
34711,160,949.88,18.75,-1,760
34712,160,951.6,30,-1,761
34713,161,953.56,15,-1,762
34713,161,955.48,13.636,-1,763
34711,160,956,25,-1,764
34712,161,957.52,18.75,-1,765
34713,161,958.52,18.75,-1,766
34712,160,958.8,12.5,-1,767
34711,161,959.12,18.75,-1,768
34712,161,960.4,16.667,-1,769
34712,161,961.52,16.667,-1,770
34713,161,962.56,25,-1,771
34712,160,963.52,18.75,-1,772
34711,160,963.72,21.429,-1,773
34713,161,965.08,16.667,-1,774
34712,160,965.12,15,-1,775
34711,161,965.16,18.75,-1,776
34712,161,966.48,15,-1,777
34713,161,966.72,13.636,-1,778
34711,160,966.84,30,-1,779
34711,160,968.8,21.429,-1,780
34712,160,970.04,16.667,-1,781
34713,160,970.68,10,-1,782
34711,161,971.68,18.75,-1,783
34713,161,971.96,30,-1,784
34712,161,972.44,25,-1,785
34713,160,973.16,21.429,-1,786
34713,160,976.04,25,-1,787
34712,160,976.84,11.538,-1,788
34712,160,979.96,13.636,-1,789
34713,160,980.16,30,-1,790
34711,160,980.4,13.636,-1,791
34713,160,981,12.5,-1,792
34713,161,981.84,12.5,-1,793
34713,160,982.64,11.538,-1,794
34711,161,983.12,12.5,-1,795
34712,161,983.4,13.636,-1,796
34713,161,983.68,12.5,-1,797
34712,161,984.84,16.667,-1,798
34713,160,985.28,10,-1,799
34711,160,985.52,37.5,-1,800
34712,161,985.84,21.429,-1,801
34712,161,986.88,16.667,-1,802
34711,161,987.32,25,-1,803
34713,160,987.52,21.429,-1,804
34712,161,988,18.75,-1,805
34712,160,988.96,15,-1,806
34712,161,990.08,18.75,-1,807
34713,161,990.8,15,-1,808
34712,160,992.12,16.667,-1,809
34711,161,993.28,16.667,-1,810
34713,160,993.52,16.667,-1,811
34712,161,994.76,18.75,-1,812
34711,160,995,21.429,-1,813
34713,161,995.24,15,-1,814
34712,160,996.16,30,-1,815
34712,160,996.8,16.667,-1,816
34711,161,997.04,15,-1,817
34712,161,997.4,16.667,-1,818
34713,160,997.84,15,-1,819
34712,161,999.16,30,-1,820
34711,161,1000.76,30,-1,821
34713,160,1001.84,15,-1,822
34711,160,1002.08,15,-1,823
34712,160,1002.24,13.636,-1,824
34712,160,1004.68,18.75,-1,825
34713,160,1005.2,18.75,-1,826
34711,160,1006.08,15,-1,827
34713,161,1007.88,18.75,-1,828
34712,161,1007.92,15,-1,829
34711,160,1008.68,9.375,-1,830
34713,160,1008.96,37.5,-1,831
34712,160,1009.2,18.75,-1,832
34713,161,1010.4,21.429,-1,833
34712,161,1010.88,15,-1,834
34712,160,1012.96,25,-1,835
34713,160,1013.48,18.75,-1,836
34712,160,1014.44,21.429,-1,837
34713,161,1014.8,15,-1,838
34711,161,1015.08,16.667,-1,839
34712,161,1015.68,21.429,-1,840
34711,160,1016.8,16.667,-1,841
34713,160,1017.08,9.375,-1,842
34712,161,1019.6,13.636,-1,843
34712,160,1020.76,12.5,-1,844
34713,160,1021.04,16.667,-1,845
34712,161,1022,15,-1,846
34711,160,1022.32,18.75,-1,847
34713,160,1022.96,15,-1,848
34712,161,1023.12,15,-1,849
34711,160,1023.96,13.636,-1,850
34713,160,1024.48,13.636,-1,851
34712,160,1026.16,16.667,-1,852
34713,161,1026.76,25,-1,853
34712,160,1027.4,21.429,-1,854
34711,161,1028.56,21.429,-1,855
34713,161,1033.4,18.75,-1,856
34711,160,1035.36,18.75,-1,857
34712,160,1037.68,21.429,-1,858
34711,160,1040.08,18.75,-1,859
34713,161,1041.56,25,-1,860
34712,160,1041.76,18.75,-1,861
34713,160,1043.24,18.75,-1,862
34713,161,1045.48,30,-1,863
34712,160,1046.88,18.75,-1,864
34711,161,1047.56,15,-1,865
34713,161,1048.44,21.429,-1,866
34712,161,1049.32,18.75,-1,867
34712,160,1053.08,18.75,-1,868
34713,160,1055.32,12.5,-1,869
34711,161,1058.28,37.5,-1,870
34712,161,1059,30,-1,871
34713,161,1059.08,18.75,-1,872
34711,160,1064.36,21.429,-1,873
34712,160,1064.56,21.429,-1,874
34713,160,1065.8,30,-1,875
34713,161,1067.08,15,-1,876
34711,160,1067.6,18.75,-1,877
34712,160,1068.2,12.5,-1,878
34713,160,1068.68,12.5,-1,879
34713,161,1069.4,12.5,-1,880
34712,161,1070.16,11.538,-1,881
34713,161,1070.64,15,-1,882
34713,161,1072.32,15,-1,883
34712,161,1072.64,15,-1,884
34713,161,1074.28,18.75,-1,885
34711,160,1076.44,16.667,-1,886
34711,160,1078,25,-1,887
34712,160,1078.28,30,-1,888
34713,161,1078.76,18.75,-1,889
34712,161,1079.04,21.429,-1,890
34712,161,1081.72,21.429,-1,891
34713,160,1082.48,18.75,-1,892
34713,161,1087.12,15,-1,893
34712,161,1087.44,13.636,-1,894
34712,161,1089.6,13.636,-1,895
34711,161,1090,18.75,-1,896
34712,160,1091.64,18.75,-1,897
34711,161,1091.92,12.5,-1,898
34713,160,1092.84,13.636,-1,899
34711,160,1093.8,13.636,-1,900
34712,161,1094.16,15,-1,901
34713,160,1094.84,15,-1,902
34712,160,1097.92,21.429,-1,903
34713,161,1098.12,21.429,-1,904
34713,160,1100.4,21.429,-1,905
34712,161,1101.4,13.636,-1,906
34711,161,1101.92,15,-1,907
34712,160,1103.24,18.75,-1,908
34713,160,1103.96,16.667,-1,909
34711,160,1104.52,16.667,-1,910
34713,161,1105.48,18.75,-1,911
34713,160,1106.84,8.8235,-1,912
34711,161,1107,10.714,-1,913
34713,161,1107.96,15,-1,914
34712,160,1108.44,16.667,-1,915
34711,160,1108.76,16.667,-1,916
34713,160,1108.92,10.714,-1,917
34712,161,1110.52,15,-1,918
34711,160,1111.16,13.636,-1,919
34713,160,1112,15,-1,920
34712,160,1112.28,18.75,-1,921
34713,160,1113.72,15,-1,922
34712,160,1114.6,12.5,-1,923
34713,160,1115.44,21.429,-1,924
34712,161,1116.32,13.636,-1,925
34712,161,1118,15,-1,926
34712,161,1119.08,16.667,-1,927
34712,161,1119.96,13.636,-1,928
34711,161,1120.28,16.667,-1,929
34713,161,1120.88,16.667,-1,930
34711,160,1121.72,18.75,-1,931
34713,160,1121.84,16.667,-1,932
34712,161,1123.2,15,-1,933
34711,160,1123.76,16.667,-1,934
34713,161,1124.44,15,-1,935
34711,160,1124.88,11.538,-1,936
34712,160,1125.08,21.429,-1,937
34713,161,1125.92,16.667,-1,938
34712,161,1127.44,18.75,-1,939
34711,161,1129.92,13.636,-1,940
34713,161,1130.6,18.75,-1,941
34712,161,1131.36,18.75,-1,942
34711,161,1131.56,18.75,-1,943
34713,161,1131.96,18.75,-1,944
34712,161,1133.68,30,-1,945
34711,161,1134.64,21.429,-1,946
34712,160,1135.12,12.5,-1,947
34713,160,1135.28,21.429,-1,948
34712,161,1136.4,21.429,-1,949
34711,160,1136.6,13.636,-1,950
34712,160,1138.28,12.5,-1,951
34711,160,1138.52,13.636,-1,952
34713,161,1139.2,15,-1,953
34712,161,1140.68,13.636,-1,954
34713,161,1142.52,15,-1,955
34712,161,1142.8,13.636,-1,956
34711,161,1143.08,13.636,-1,957
34712,161,1145.16,15,-1,958
34711,160,1146.24,13.636,-1,959
34712,160,1146.68,15,-1,960
34712,161,1147.84,18.75,-1,961
34713,160,1148.28,11.538,-1,962
34712,160,1148.96,25,-1,963
34711,160,1150.28,25,-1,964
34712,160,1150.96,18.75,-1,965
34712,160,1152.08,12.5,-1,966
34713,161,1152.36,13.636,-1,967
34712,161,1154,11.538,-1,968
34711,160,1155.2,12.5,-1,969
34713,161,1155.52,13.636,-1,970
34712,161,1156.96,25,-1,971
34711,161,1157.2,18.75,-1,972
34713,161,1159,16.667,-1,973
34711,160,1165.04,13.636,-1,974
34711,160,1167.44,18.75,-1,975
34712,161,1167.88,13.636,-1,976
34712,160,1169.48,13.636,-1,977
34712,160,1173.72,15,-1,978
34711,161,1173.76,15,-1,979
34713,161,1174.56,21.429,-1,980
34711,160,1177.04,18.75,-1,981
34712,161,1177.72,21.429,-1,982
34713,160,1177.92,18.75,-1,983
34713,160,1186.12,21.429,-1,984
34712,160,1186.32,12.5,-1,985
34713,161,1190.2,16.667,-1,986
34711,160,1191.24,18.75,-1,987
34712,160,1195.52,16.667,-1,988
34713,161,1196.6,15,-1,989
34712,160,1198.12,18.75,-1,990
34713,160,1200.52,13.636,-1,991
34712,161,1202.24,18.75,-1,992
34711,161,1203.6,16.667,-1,993
34713,161,1203.8,13.636,-1,994
34711,161,1204.56,13.636,-1,995
34713,161,1205.04,15,-1,996
34711,160,1205.92,16.667,-1,997
34712,161,1206.68,11.538,-1,998
34711,161,1207.12,13.636,-1,999
34712,160,1209.4,13.636,-1,1000
34713,161,1209.68,16.667,-1,1001
34711,161,1210.16,15,-1,1002
34713,160,1216.04,15,-1,1003
34712,160,1216.24,15,-1,1004
34711,161,1216.44,11.538,-1,1005
34712,160,1218.16,30,-1,1006
34711,161,1218.4,25,-1,1007
34711,161,1221.2,21.429,-1,1008
34711,161,1224.48,16.667,-1,1009
34711,161,1224.68,37.5,-1,1010
34712,161,1229.2,37.5,-1,1011
34713,160,1229.52,16.667,-1,1012
34711,160,1230.88,16.667,-1,1013
34712,160,1231.12,10,-1,1014
34713,161,1231.32,50,-1,1015
34711,161,1231.68,18.75,-1,1016
34713,160,1232.56,25,-1,1017
34711,160,1234.32,15,-1,1018
34712,161,1235.36,15,-1,1019
34711,161,1235.52,12.5,-1,1020
34713,160,1236.52,15,-1,1021
34712,160,1237.36,18.75,-1,1022
34713,160,1239.28,18.75,-1,1023
34712,160,1240.72,8.8235,-1,1024
34713,160,1240.96,18.75,-1,1025
34711,160,1241.08,21.429,-1,1026
34712,160,1241.6,16.667,-1,1027
34711,160,1242.16,25,-1,1028
34713,160,1243.04,18.75,-1,1029
34712,161,1244.28,10.714,-1,1030
34713,161,1244.48,18.75,-1,1031
34711,161,1245.8,25,-1,1032
34711,161,1246.36,16.667,-1,1033
34713,160,1246.84,10.714,-1,1034
34712,160,1247.88,12.5,-1,1035
34713,160,1248.12,10,-1,1036
34711,161,1248.28,21.429,-1,1037
34713,161,1249.72,13.636,-1,1038
34712,160,1249.88,16.667,-1,1039
34711,161,1250.08,30,-1,1040
34712,161,1251.08,13.636,-1,1041
34712,160,1252.64,16.667,-1,1042
34713,161,1254.2,21.429,-1,1043
34713,161,1254.36,50,-1,1044
34712,160,1256.84,16.667,-1,1045
34711,161,1257.8,18.75,-1,1046
34712,160,1260.2,15,-1,1047
34712,160,1263.68,18.75,-1,1048
34711,160,1264.88,21.429,-1,1049
34713,161,1265,21.429,-1,1050
34712,161,1266.08,12.5,-1,1051
34712,160,1267.44,15,-1,1052
34713,161,1267.56,25,-1,1053
34712,161,1270.16,13.636,-1,1054
34711,161,1270.64,30,-1,1055
34711,161,1272.48,18.75,-1,1056
34712,161,1273.6,15,-1,1057
34711,161,1274.72,16.667,-1,1058
34712,161,1276.16,30,-1,1059
34713,161,1278.88,15,-1,1060
34712,161,1280.24,16.667,-1,1061
34711,161,1282.28,25,-1,1062
34713,160,1284.16,16.667,-1,1063
34713,160,1288.28,18.75,-1,1064
34711,160,1288.6,16.667,-1,1065
34712,161,1291.28,15,-1,1066
34713,161,1292,18.75,-1,1067
34711,160,1294.64,18.75,-1,1068
34712,160,1295.52,18.75,-1,1069
34711,161,1295.68,30,-1,1070
34713,160,1297.48,16.667,-1,1071
34712,160,1298.12,21.429,-1,1072
34712,161,1300.48,13.636,-1,1073
34713,161,1300.68,13.636,-1,1074
34712,160,1301.76,16.667,-1,1075
34713,161,1302.88,15,-1,1076
34713,160,1305.16,13.636,-1,1077
34711,161,1305.4,15,-1,1078
34711,161,1308.32,15,-1,1079
34713,160,1310.28,13.636,-1,1080
34712,161,1312.36,18.75,-1,1081
34711,161,1314.4,25,-1,1082
34713,161,1316.84,16.667,-1,1083
34712,161,1318.16,18.75,-1,1084
34711,161,1318.68,15,-1,1085
34713,161,1322.16,13.636,-1,1086
34713,161,1325.24,12.5,-1,1087
34711,161,1330.88,21.429,-1,1088
34713,160,1333.92,13.636,-1,1089
34711,160,1334.4,9.375,-1,1090
34712,160,1334.6,25,-1,1091
34711,161,1339.04,21.429,-1,1092
34712,161,1339.28,21.429,-1,1093
34713,160,1343.76,16.667,-1,1094
34712,160,1345.36,12.5,-1,1095
34711,160,1346,25,-1,1096
34713,160,1346.56,18.75,-1,1097
34713,161,1348.6,25,-1,1098
34712,160,1348.96,16.667,-1,1099
34712,161,1350.84,16.667,-1,1100
34711,160,1351.28,25,-1,1101
34713,161,1353.52,18.75,-1,1102
34712,161,1354.76,21.429,-1,1103
34713,160,1355.44,21.429,-1,1104
34711,160,1355.64,21.429,-1,1105
34711,161,1357.92,25,-1,1106
34713,160,1358.56,21.429,-1,1107
34713,160,1360.08,16.667,-1,1108
34712,161,1364.76,25,-1,1109
34713,160,1366.12,16.667,-1,1110
34712,160,1366.48,21.429,-1,1111
34712,160,1367.44,18.75,-1,1112
34712,160,1368.52,21.429,-1,1113
34713,160,1369.72,25,-1,1114
34711,161,1370.48,18.75,-1,1115
34712,160,1374.04,25,-1,1116
34711,161,1375.88,15,-1,1117
34713,160,1377.56,15,-1,1118
34712,161,1379.76,18.75,-1,1119
34711,160,1380.28,16.667,-1,1120
34713,160,1380.56,11.538,-1,1121
34712,160,1380.84,13.636,-1,1122
34713,160,1382.8,15,-1,1123
34711,161,1384.48,11.538,-1,1124
34713,160,1385.72,11.538,-1,1125
34712,161,1386.44,15,-1,1126
34712,161,1387.16,15,-1,1127
34711,161,1387.8,18.75,-1,1128
34713,160,1390,15,-1,1129
34712,161,1390.28,16.667,-1,1130
34711,161,1391.12,16.667,-1,1131
34711,160,1392.32,21.429,-1,1132
34712,161,1392.56,18.75,-1,1133
34713,161,1393.12,12.5,-1,1134
34712,160,1393.44,21.429,-1,1135
