87,67701,188.734482,8
87,67701,228.8612378,8
87,67703,235.5279045,8
88,67703,126.4612378,8
88,67701,128.1612378,8
88,67703,135.0009701,8
88,67701,157.4945304,8
88,67703,164.5773391,8
88,67701,187.0361329,8
88,67701,225.5279045,8
88,67703,232.1945711,8
89,67703,124.7612378,9
89,67701,126.4612378,9
89,67703,133.3013485,9
89,67701,155.7953543,9
89,67703,162.879028,9
89,67701,185.3377865,9
89,67701,222.1945711,9
89,67703,228.8612378,9
89,67702,247.1612378,9
90,67703,123.0612378,9
90,67701,124.7612378,9
90,67703,131.6017275,9
90,67701,154.0961794,9
90,67703,161.1807196,9
90,67701,183.6394427,9
90,67701,218.8612378,9
90,67703,225.5279045,9
90,67702,245.4612378,9
91,67703,121.3612378,9
91,67701,123.0612378,9
91,67703,129.9021071,9
91,67701,152.3970059,9
91,67703,159.482414,9
91,67701,181.9411015,9
91,67701,215.5279045,9
91,67703,222.1945711,9
91,67702,243.7612378,9
92,67703,119.6612378,11
92,67701,121.3612378,11
92,67703,128.2024873,11
92,67701,150.6978337,11
92,67703,157.7841111,11
92,67701,180.242763,11
92,67701,212.1945711,11
92,67703,218.8612378,11
92,67702,242.0612378,11
92,67703,247.3514304,11
92,67701,245.5279045,11
93,67703,117.9612378,11
93,67701,119.6612378,11
93,67703,126.5028682,11
93,67701,148.9986628,11
93,67703,156.085811,11
93,67701,178.5444271,11
93,67701,208.8612378,11
93,67703,215.5279045,11
93,67702,240.3612378,11
93,67703,245.8409368,11
93,67701,242.1945711,11
94,67703,116.2612378,11
94,67701,117.9612378,11
94,67703,124.8032496,11
94,67701,147.2994933,11
94,67703,154.3875136,11
94,67701,176.8460939,11
94,67701,205.5279045,11
94,67703,212.1945711,11
94,67702,238.6612378,11
94,67703,242.5076034,11
94,67701,238.8612378,11
95,67703,114.5612378,11
95,67701,116.2612378,11
95,67703,123.1036317,11
95,67701,145.600407,11
95,67703,152.6892189,11
95,67701,175.1479277,11
95,67701,203.8306316,11
95,67703,208.8612378,11
95,67702,236.9612378,11
95,67703,239.1742701,11
95,67701,235.5279045,11
96,67703,112.8612378,11
96,67701,114.5612378,11
96,67703,121.4040144,11
96,67701,143.9013221,11
96,67703,150.990927,11
96,67701,173.4497645,11
96,67701,202.133363,11
96,67703,205.5279045,11
96,67702,235.2612378,11
96,67703,235.8409368,11
96,67701,232.1945711,11
97,67703,111.1612378,11
97,67701,112.8612378,11
97,67703,119.7043977,11
97,67701,142.2022387,11
97,67703,149.2926379,11
97,67701,171.7516042,11
97,67701,200.4360988,11
97,67703,202.1945711,11
97,67702,233.5612378,11
97,67703,232.5076034,11
97,67701,228.8612378,11
98,67703,109.4612378,11
98,67701,111.1612378,11
98,67703,118.0047817,11
98,67701,140.5032472,11
98,67703,147.5943516,11
98,67701,170.0536284,11
98,67701,198.7391089,11
98,67703,198.8612378,11
98,67702,231.8612378,11
98,67703,229.1742701,11
98,67701,227.165225,11
99,67703,107.7612378,11
99,67701,109.4612378,11
99,67703,116.3051662,11
99,67701,138.8042573,11
99,67703,145.8960681,11
99,67701,168.3556557,11
99,67701,197.0421237,11
99,67703,195.5279045,11
99,67702,230.1612378,11
99,67703,225.8409368,11
99,67701,225.4692183,11
100,67703,106.0612378,11
100,67701,107.7612378,11
100,67703,114.6055514,11
100,67701,137.1052689,11
100,67703,144.1977873,11
100,67701,166.6576862,11
100,67701,195.3451432,11
100,67703,192.1945711,11
100,67702,228.4612378,11
100,67703,222.5076034,11
100,67701,223.7732179,11
101,67703,104.3612378,11
101,67701,106.0612378,11
101,67703,112.9059372,11
101,67701,135.4062822,11
101,67703,142.4995093,11
101,67701,164.9597199,11
101,67701,193.6481675,11
101,67703,188.8612378,11
101,67702,226.7612378,11
101,67703,219.1742701,11
101,67701,222.0772238,11
102,67703,102.6612378,11
102,67701,104.3612378,11
102,67703,111.2063237,11
102,67701,133.707297,11
102,67703,140.8012342,11
102,67701,163.2617567,11
102,67701,191.9511964,11
102,67703,185.5279045,11
102,67702,225.0612378,11
102,67703,215.8409368,11
102,67701,220.3812358,11
103,67703,100.9612378,11
103,67701,102.6612378,11
103,67703,109.5067107,11
103,67701,132.0083134,11
103,67703,139.1029619,11
103,67701,161.5637967,11
103,67701,190.2542301,11
103,67703,182.1945711,11
103,67702,223.3612378,11
103,67703,212.5076034,11
103,67701,218.6852542,11
104,67703,99.2612378,11
104,67701,100.9612378,11
104,67703,107.8070984,11
104,67701,130.3093314,11
104,67703,137.4046923,11
104,67701,159.8658399,11
104,67701,188.5572685,11
104,67703,178.8612378,11
104,67702,221.6612378,11
104,67703,209.1742701,11
104,67701,216.9892788,11
105,67703,97.5612378,11
105,67701,99.2612378,11
105,67703,106.1074868,11
105,67701,128.610351,11
105,67703,135.7064257,11
105,67701,158.1678863,11
105,67701,186.8603116,11
105,67703,175.5279045,11
105,67702,219.9612378,11
105,67703,205.8409368,11
105,67701,215.2933097,11
106,67703,95.8612378,11
106,67701,97.5612378,11
106,67703,104.4078758,11
106,67701,126.9113721,11
106,67703,134.0081618,11
106,67701,156.4699359,11
106,67701,185.1633596,11
106,67703,172.1945711,11
106,67702,218.2612378,11
106,67703,202.5076034,11
106,67701,213.5973469,11
107,67703,94.1612378,11
107,67701,95.8612378,11
107,67703,102.7082654,11
107,67701,125.2123949,11
107,67703,132.3099008,11
107,67701,154.7719887,11
107,67701,183.4664123,11
107,67703,168.8612378,11
107,67702,216.5612378,11
107,67703,199.1742701,11
107,67701,211.9013905,11
108,67703,92.4612378,11
108,67701,94.1612378,11
108,67703,101.0086556,11
108,67701,123.5134193,11
108,67703,130.6116426,11
108,67701,153.0740448,11
108,67701,181.7694698,11
108,67703,165.5279045,11
108,67702,214.8612378,11
108,67703,195.8409368,11
108,67701,210.2054404,11
109,67703,90.7612378,11
109,67701,92.4612378,11
109,67703,99.30904651,11
109,67701,121.8144453,11
109,67703,128.9133873,11
109,67701,151.376104,11
109,67701,180.0725321,11
109,67703,162.1945711,11
109,67702,213.1612378,11
109,67703,192.5076034,11
109,67701,208.5094966,11
110,67703,89.0612378,11
110,67701,90.7612378,11
110,67703,97.60943804,11
110,67701,120.1154729,11
110,67703,127.2151349,11
110,67701,149.6781665,11
110,67701,178.3755992,11
110,67703,158.8612378,11
110,67702,211.4612378,11
110,67703,189.1742701,11
110,67701,206.8135593,11
111,67703,87.3612378,12
111,67701,89.0612378,12
111,67703,95.90983022,12
111,67701,118.4165021,12
111,67703,125.5168853,12
111,67701,147.9802323,12
111,67701,176.6786711,12
111,67703,155.5279045,12
111,67702,209.7612378,12
111,67703,185.8409368,12
111,67701,205.1176283,12
111,67701,245.5279045,12
112,67703,85.6612378,13
112,67701,87.3612378,13
112,67703,94.21022304,13
112,67701,116.7175329,13
112,67703,123.8186386,13
112,67701,146.2823012,13
112,67701,174.9817478,13
112,67703,152.1945711,13
112,67702,208.0612378,13
112,67703,182.5076034,13
112,67701,203.4217037,13
112,67701,242.1945711,13
112,67702,245.5279045,13
113,67703,83.9612378,13
113,67701,85.6612378,13
113,67703,92.51059148,13
113,67701,115.0185654,13
113,67703,122.1202831,13
113,67701,144.5843735,13
113,67701,173.2848294,13
113,67703,150.4974386,13
113,67702,206.3612378,13
113,67703,179.1742701,13
113,67701,201.7257855,13
113,67701,238.8612378,13
113,67702,242.1945711,13
114,67703,82.2612378,14
114,67701,83.9612378,14
114,67703,90.81096639,14
114,67701,113.3195995,14
114,67703,120.4219565,14
114,67701,142.886449,14
114,67701,171.5879159,14
114,67703,148.8003564,14
114,67702,204.6612378,14
114,67703,177.4784455,14
114,67701,200.0298738,14
114,67701,235.5279045,14
114,67702,238.8612378,14
114,67701,247.7049622,14
115,67703,80.5612378,14
115,67701,82.2612378,14
115,67703,89.11134191,14
115,67701,111.6206352,14
115,67703,118.7236325,14
115,67701,141.1885278,14
115,67701,169.8910072,14
115,67703,147.1032788,14
115,67702,202.9612378,14
115,67703,175.7826275,14
115,67701,198.3339685,14
115,67701,232.1945711,14
115,67702,235.5279045,14
115,67701,246.5392598,14
116,67703,78.8612378,14
116,67701,80.5612378,14
116,67703,87.41171802,14
116,67701,109.9216725,14
116,67703,117.0253113,14
116,67701,139.4906099,14
116,67701,168.1941034,14
116,67703,145.406206,14
116,67702,201.2612378,14
116,67703,174.0868162,14
116,67701,196.6380697,14
116,67701,228.8612378,14
116,67702,232.1945711,14
116,67701,245.3645247,14
117,67703,77.1612378,14
117,67701,78.8612378,14
117,67703,85.71209473,14
117,67701,108.2227115,14
117,67703,115.3269927,14
117,67701,137.7926952,14
117,67701,166.4972045,14
117,67703,143.7091378,14
117,67702,199.5612378,14
117,67703,172.3910116,14
117,67701,194.9421773,14
117,67701,225.5279045,14
117,67702,228.8612378,14
117,67701,244.181126,14
118,67703,75.4612378,14
118,67701,77.1612378,14
118,67703,84.01247205,14
118,67701,106.5237522,14
118,67703,113.6286768,14
118,67701,136.0947839,14
118,67701,164.8003106,14
118,67703,142.0120743,14
118,67702,197.8612378,14
118,67703,170.6952137,14
118,67701,193.2462915,14
118,67701,222.1945711,14
118,67702,227.1620046,14
118,67701,242.9894095,14
119,67703,73.7612378,14
119,67701,75.4612378,14
119,67703,82.31284997,14
119,67701,104.8250283,14
119,67703,111.9303636,14
119,67701,134.3973452,14
119,67701,163.1041194,14
119,67703,140.3150155,14
119,67702,196.1612378,14
119,67703,168.9994226,14
119,67701,191.5513367,14
119,67701,220.5008744,14
119,67702,225.4627727,14
119,67701,241.2966165,14
120,67703,72.0612378,14
120,67701,73.7612378,14
120,67703,80.61322849,14
120,67701,103.1263064,14
120,67703,110.2320531,14
120,67701,132.6999104,14
120,67701,161.4079342,14
120,67703,138.6179614,14
120,67702,194.4612378,14
120,67703,167.3036381,14
120,67701,189.8563896,14
120,67701,218.8071874,14
120,67702,223.7635419,14
120,67701,239.6038347,14
121,67703,70.3612378,14
121,67701,72.0612378,14
121,67703,78.91360763,14
121,67701,101.4275864,14
121,67703,108.5337453,14
121,67701,131.0024796,14
121,67701,159.7117548,14
121,67703,136.920912,14
121,67702,192.7612378,14
121,67703,165.6078605,14
121,67701,188.1614503,14
121,67701,217.1135101,14
121,67702,222.0643123,14
121,67701,237.911064,14
122,67703,68.6612378,14
122,67701,70.3612378,14
122,67703,77.21398737,14
122,67701,99.72886845,14
122,67703,106.8354402,14
122,67701,129.3050528,14
122,67701,158.0155813,14
122,67703,135.2238674,14
122,67702,191.0612378,14
122,67703,163.9120897,14
122,67701,186.4665189,14
122,67701,215.4198426,14
122,67702,220.365084,14
122,67701,236.2183044,14
123,67703,66.9612378,14
123,67701,68.6612378,14
123,67703,75.51436772,14
123,67701,98.03015247,14
123,67703,105.1371379,14
123,67701,127.60763,14
123,67701,156.3194138,14
123,67703,133.5268275,14
123,67702,189.3612378,14
123,67703,162.2163256,14
123,67701,184.7715952,14
123,67701,213.7261849,14
123,67702,218.6658568,14
123,67701,234.525556,14
124,67703,65.2612378,14
124,67701,66.9612378,14
124,67703,73.81474869,14
124,67701,96.33143847,14
124,67703,103.4388383,14
124,67701,125.9102111,14
124,67701,154.6232521,14
124,67703,131.8297924,14
124,67702,187.6612378,14
124,67703,160.5205684,14
124,67701,183.0766795,14
124,67701,212.032537,14
124,67702,216.9666309,14
124,67701,232.8328189,14
125,67703,63.5612378,14
125,67701,65.2612378,14
125,67703,72.11513027,14
125,67701,94.63272646,14
125,67703,101.7405414,14
125,67701,124.2127962,14
125,67701,152.9270964,14
125,67703,130.1327621,14
125,67702,185.9612378,14
125,67703,158.8248179,14
125,67701,181.3817715,14
125,67701,210.3388989,14
125,67702,215.2674061,14
125,67701,231.1400929,14
126,67703,61.8612378,14
126,67701,63.5612378,14
126,67703,70.41551246,14
126,67701,92.93401644,14
126,67703,100.0422473,14
126,67701,122.5153854,14
126,67701,151.2309467,14
126,67703,128.4357366,14
126,67702,184.2612378,14
126,67703,157.1290744,14
126,67701,179.6868715,14
126,67701,208.6452706,14
126,67702,213.5681826,14
126,67701,229.4473783,14
127,67703,60.1612378,15
127,67701,61.8612378,15
127,67703,68.71589527,15
127,67701,91.23530843,15
127,67703,98.34395594,15
127,67701,120.8179785,15
127,67701,149.5348029,15
127,67703,126.7387158,15
127,67702,182.5612378,15
127,67703,155.4333377,15
127,67701,177.9919794,15
127,67701,206.9516523,15
127,67702,211.8689603,15
127,67701,227.7546749,15
127,67702,245.5279045,15
128,67703,58.4612378,15
128,67701,60.1612378,15
128,67703,67.0162787,15
128,67701,89.53660242,15
128,67703,96.64566733,15
128,67701,119.1205757,15
128,67701,147.8386651,15
128,67703,125.0416999,15
128,67702,180.8612378,15
128,67703,153.7376079,15
128,67701,176.2970952,15
128,67701,205.2580438,15
128,67702,210.1697393,15
128,67701,226.0619828,15
128,67702,242.1945711,15
129,67703,56.7612378,15
129,67701,58.4612378,15
129,67703,65.31666275,15
129,67701,87.83789842,15
129,67703,94.94738149,15
129,67701,117.4231769,15
129,67701,146.1425333,15
129,67703,123.3446888,15
129,67702,179.1612378,15
129,67703,152.041885,15
129,67701,174.6022189,15
129,67701,203.5644453,15
129,67702,208.4705194,15
129,67701,224.3693021,15
129,67702,238.8612378,15
130,67703,55.0612378,15
130,67701,56.7612378,15
130,67703,63.61704742,15
130,67701,86.13919643,15
130,67703,93.24909842,15
130,67701,115.7257821,15
130,67701,144.4464075,15
130,67703,121.6476825,15
130,67702,177.4612378,15
130,67703,150.346169,15
130,67701,172.9073506,15
130,67701,201.8708567,15
130,67702,206.7713008,15
130,67701,222.6766328,15
130,67702,235.5279045,15
131,67703,53.3612378,15
131,67701,55.0612378,15
131,67703,61.91743271,15
131,67701,84.44049646,15
131,67703,91.55081812,15
131,67701,114.0283914,15
131,67701,142.7502877,15
131,67703,119.9506811,15
131,67702,175.7612378,15
131,67703,148.65046,15
131,67701,171.2124903,15
131,67701,200.177278,15
131,67702,205.0720989,15
131,67701,220.9839749,15
131,67702,233.8294855,15
132,67703,51.6612378,15
132,67701,53.3612378,15
132,67703,60.21781863,15
132,67701,82.74179851,15
132,67703,89.85254062,15
132,67701,112.3310048,15
132,67701,141.054174,15
132,67703,118.2536846,15
132,67702,174.0612378,15
132,67703,146.9547579,15
132,67701,169.517638,15
132,67701,198.4837094,15
132,67702,203.3728981,15
132,67701,219.2913284,15
132,67702,232.1310689,15
133,67703,49.9612378,15
133,67701,51.6612378,15
133,67703,58.51820517,15
133,67701,81.0431026,15
133,67703,88.15426591,15
133,67701,110.6336222,15
133,67701,139.3580663,15
133,67703,116.5566929,15
133,67702,172.3612378,15
133,67703,145.2590627,15
133,67701,167.8227937,15
133,67701,196.7901508,15
133,67702,201.6736986,15
133,67701,217.5986934,15
133,67702,230.4326548,15
134,67703,48.2612378,15
134,67701,49.9612378,15
134,67703,56.81859234,15
134,67701,79.34440871,15
134,67703,86.455994,15
134,67701,108.9362437,15
134,67701,137.6619647,15
134,67703,114.8597061,15
134,67702,170.6612378,15
134,67703,143.5633746,15
134,67701,166.1279575,15
134,67701,195.0966023,15
134,67702,199.9745004,15
134,67701,215.9060698,15
134,67702,228.7342432,15
135,67703,46.5612378,15
135,67701,48.2612378,15
135,67703,55.11898014,15
135,67701,77.64571687,15
135,67703,84.7577249,15
135,67701,107.2388693,15
135,67701,135.9658692,15
135,67703,113.1627241,15
135,67702,168.9612378,15
135,67703,141.8676935,15
135,67701,164.4331293,15
135,67701,193.4030638,15
135,67702,198.2753034,15
135,67701,214.2134578,15
135,67702,227.0358341,15
136,67703,44.8612378,16
136,67701,46.5612378,16
136,67703,53.41936857,16
136,67701,75.94702707,16
136,67703,83.05945861,16
136,67701,105.541499,16
136,67701,134.2697798,16
136,67703,111.4657471,16
136,67702,167.2612378,16
136,67703,140.1720194,16
136,67701,162.7383092,16
136,67701,191.7095354,16
136,67702,196.5761077,16
136,67701,212.5208573,16
136,67702,225.3374274,16
136,67703,247.1612378,16
137,67703,43.1612378,16
137,67701,44.8612378,16
137,67703,51.71975763,16
137,67701,74.24833932,16
137,67703,81.36119515,16
137,67701,103.8441328,16
137,67701,132.5736965,16
137,67703,109.7687751,16
137,67702,165.5612378,16
137,67703,138.4763523,16
137,67701,161.0434972,16
137,67701,190.0160171,16
137,67702,194.8769132,16
137,67701,210.8282683,16
137,67702,223.6390233,16
137,67703,245.4612378,16
138,67703,41.4612378,16
138,67701,43.1612378,16
138,67703,50.02014733,16
138,67701,72.54965362,16
138,67703,79.66293452,16
138,67701,102.1467708,16
138,67701,130.8776193,16
138,67703,108.0718079,16
138,67702,163.8612378,16
138,67703,136.7806923,16
138,67701,159.3486933,16
138,67701,188.3225089,16
138,67702,193.17772,16
138,67701,209.135691,16
138,67702,221.9406216,16
138,67703,243.7612378,16
139,67703,39.7612378,16
139,67701,41.4612378,16
139,67703,48.32053766,16
139,67701,70.85096998,16
139,67703,77.96467672,16
139,67701,100.4494128,16
139,67701,129.1815483,16
139,67703,106.3748457,16
139,67702,162.1612378,16
139,67703,135.0850394,16
139,67701,157.6538975,16
139,67701,186.629011,16
139,67702,191.478528,16
139,67701,207.4431253,16
139,67702,220.2422224,16
139,67703,242.0612378,16
140,67703,38.0612378,16
140,67701,39.7612378,16
140,67703,46.62092863,16
140,67701,69.1522884,16
140,67703,76.26642176,16
140,67701,98.75205903,16
140,67701,127.4854834,16
140,67703,104.6778885,16
140,67702,160.4612378,16
140,67703,133.3893936,16
140,67701,155.9591099,16
140,67701,184.9355232,16
140,67702,189.7793373,16
140,67701,205.7505712,16
140,67702,218.5438257,16
140,67703,240.3612378,16
141,67703,36.3612378,16
141,67701,38.0612378,16
141,67703,44.92132024,16
141,67701,67.45360889,16
141,67703,74.56816966,16
141,67701,97.05470938,16
141,67701,125.7894248,16
141,67703,102.9809362,16
141,67702,158.7612378,16
141,67703,131.6937549,16
141,67701,154.2643305,16
141,67701,183.2420456,16
141,67702,188.0801479,16
141,67701,204.0580288,16
141,67702,216.8454316,16
141,67703,238.6612378,16
142,67703,34.6612378,16
142,67701,36.3612378,16
142,67703,43.22171249,16
142,67701,65.75493145,16
142,67703,72.86992042,16
142,67701,95.3573639,16
142,67701,124.0933722,16
142,67703,101.2839889,16
142,67702,157.0612378,16
142,67703,129.9981233,16
142,67701,152.5695593,16
142,67701,181.5485783,16
142,67702,186.3809597,16
142,67701,202.3654982,16
142,67702,215.1470399,16
142,67703,236.9612378,16
143,67703,32.9612378,16
143,67701,34.6612378,16
143,67703,41.52210538,16
143,67701,64.0562561,16
143,67703,71.17167404,16
143,67701,93.6600226,16
143,67701,122.3973259,16
143,67703,99.58704663,16
143,67702,155.3612378,16
143,67703,128.3024989,16
143,67701,150.8747962,16
143,67701,179.8551213,16
143,67702,184.6817729,16
143,67701,200.6729792,16
143,67702,213.4486508,16
143,67703,235.2612378,16
144,67703,31.2612378,17
144,67701,32.9612378,17
144,67703,39.82249891,17
144,67701,62.35758282,17
144,67703,69.47343053,17
144,67701,91.96268547,17
144,67701,120.7012859,17
144,67703,97.89010935,17
144,67702,153.6612378,17
144,67703,126.6068816,17
144,67701,149.1800415,17
144,67701,178.1616745,17
144,67702,182.9825872,17
144,67701,198.9804721,17
144,67702,211.7502642,17
144,67703,233.5612378,17
144,67701,245.5279045,17
145,67703,29.5612378,17
145,67701,31.2612378,17
145,67703,38.12289309,17
145,67701,60.65891164,17
145,67703,67.77518991,17
145,67701,90.26535254,17
145,67701,119.005252,17
145,67703,96.19317709,17
145,67702,151.9612378,17
145,67703,124.9112715,17
145,67701,147.485295,17
145,67701,176.468238,17
145,67702,181.2834029,17
